masterid,inj,fat,total_entrances,degree,total_racks,stwidth,max_stwidth,aadt2,total_stations,avg_facilfar,factryarea,garagearea,avg_numfloors,total_area,avg_builtfar,avg_assessland,avg_bldgdepth,lotarea,avg_lotdepth,min_numfloors,avg_lotfront,resarea,max_numfloors,comarea,strgearea,unitsres,officearea,avg_residfar,retailarea,bldgarea,avg_assesstot,avg_commfar,avg_bldgfront,unitstotal,x,y
281,13,0,"",3,"",94.9963042632621,59.1903690976213,14674,"",2.45333333333333,0,0,2.34166666666667,2173.76888001825,1.103,108628,48.4643333333333,526638,152.990666666667,0,54.4963333333333,78656,3.5,73806,0,89,11261,1.797,7488,152462,331428.733333333,0,30.081,96,-73.87160567767,40.7291120338285
288,15,0,"",4,6,81.2263557313414,81.2263557313414,22973,"",5.25,10545,7604,3.16666666666667,1164.01878757195,2.02116666666667,187608,51.0833333333333,680574,102.4815,0,43.4325,717245,16,285959,0,1295,6690,5.148,28865,1003204,642467.05,0,27.7251666666667,1342,-73.9357390733155,40.7997530644871
291,12,0,7,3,1,120.423810878816,77.6946885458406,27987,1,2.76923076923077,0,5576,2,1796.42372587831,0.770384615384615,171000.615384615,50.2946153846154,254559,116.599230769231,0,75.1146153846154,180052,6,83410,0,234,9345,2.21730769230769,68489,263462,589245,0,42.3138461538462,268,-73.7844614451,40.7124939049443
299,14,1,"",5,"",181.926256250967,64.8446189707139,63234,"",0.91304347826087,0,0,1.54,1700.99761236391,0.54,86369.1739130435,34.79,316475,112.26652173913,0,79.854347826087,51495,2,0,0,30,0,0.547826086956522,0,51495,118654.260869565,0,22.884347826087,30,-73.8222410409226,40.6661208765288
312,14,0,"",4,"",95.8043492602391,52.6819561162092,12305,"",2,0,0,2.73684210526316,802.493198200901,1.82122807017544,28988.4210526316,47.2435087719298,300396,85.758947368421,0,49.9342105263158,540700,7,6477,0,602,3600,2,2877,547177,245975.210526316,0,48.1115789473684,607,-73.947748257125,40.6880432087078
332,15,0,"",4,2,113.507646046397,57.2512398515492,37732,"",1.92,165244,0,1.8,545.422114990118,1.109,430470,112.5,697162,244.75,0,189.3,0,5,373265,0,1,9100,0,55421,373265,2566800,2,81.5,110,-73.9880039921574,40.6750770823784
333,11,0,"",4,3,80.1758591974019,50.5347851228951,8914,"",4.8,9250,3555,2.94202898550725,841.71740379018,1.77710144927536,28712.2173913043,57.9010144927536,285981,97.8430434782609,1,29.9685507246377,242723,12,356394,0,301,0,2.43,17293,599117,312140.985507246,0,27.4840579710145,322,-73.926838057979,40.7013342097016
347,23,0,"",5,4,"","","","",3.59444444444444,0,0,2.47222222222222,116.538426473925,1.68541666666667,39322.5833333333,59.4827777777778,205424,90.1566666666667,0,34.2790277777778,308733,6,80576,12945,403,16355,2.24486111111111,43874,389309,195636.027777778,0,29.85625,488,-73.8988107754301,40.7461308578987
351,36,0,"",4,1,95.5441391067095,95.5441391067095,17217,"",1.34615384615385,0,2700,1.88461538461538,1381.85640034564,0.961538461538462,60779.2307692308,44.04,235692,101.49,0,42.6144230769231,83710,2,102737,3853,70,11964,0.738461538461539,41470,186447,220937.923076923,0,31.2884615384615,94,-73.944749405033,40.6161119630435
361,22,0,"",4,3,198.094999595088,71.6398426761803,45201,"",2.41860465116279,0,5533,2.51744186046512,1691.65318144067,1.01883720930233,66976.511627907,56.5723255813953,317697,114.04488372093,0,59.3723255813954,452641,6,98552,3900,443,31512,0.909302325581395,47607,551193,376054.674418605,0.465116279069767,36.803488372093,484,-73.9676273633002,40.63523862209
370,24,0,"",4,"",125.915422115506,75.1858663257457,19348,"",1,8997,0,1.84027777777778,1527.80587621009,0.822638888888889,24102.2777777778,46.7569444444444,221329,94.7361111111111,0,32.3676388888889,91638,2.5,76139,4608,96,20752,0.6,35940,167777,70288.25,0,23.8861111111111,123,-73.9271350918191,40.6213578208707
371,16,0,"",4,"",73.5446845677072,37.8588226856593,7595,"",6.5,12600,62264,5.32142857142857,1048.18814306988,4.13857142857143,364050.446428571,77.5878571428571,244214,93.5630357142857,2,41.5796428571429,443829,9,664338,12661,798,305310,5.28285714285714,222978,1108167,1741094.07142857,6,37.6026785714286,1166,-73.9963272012876,40.7175961638835
375,20,0,"",4,"",137.635711666182,73.5450818302278,33005,"",3.92888888888889,0,10000,2.11111111111111,847.464195650846,1.71955555555556,129243.688888889,83.3735555555556,208433,103.939777777778,1,43.2851111111111,63336,5,308888,2400,63,91329,2.316,198909,372224,669969.4,2.52444444444444,41.7144444444444,156,-73.9619655253594,40.6078431134909
387,11,0,"",4,4,133.068408610302,69.5635822717471,9885,"",2,0,0,10.25,95257.6276458621,1.15,3316050,196.5625,1298000,516.25,3,627.5,1727520,16,38706,0,1663,38706,1.25,0,1766226,9748687.5,0,141.0625,1664,-73.8866890487262,40.6562051028191
397,20,1,2,4,"",90.5697332148096,60.4293012772851,17984,1,2.22448979591837,0,0,2.30612244897959,796.274059144211,1.42183673469388,121496.163265306,53.1424489795918,386733,120.71387755102,0,41.8128571428571,229822,6,235851,0,196,15799,1.60918367346939,21890,465673,513961,0.816326530612245,32.9079591836735,218,-73.9604657173006,40.6252827688953
401,16,0,"",3,"",88.9311824582999,60.5975745496822,18901,"",8.66666666666667,0,0,3.1,1187.05817335956,2.43633333333333,555225,96.7333333333333,368390,141.296666666667,0,57.977,0,10,991187,0,0,559764,6.848,382151,991187,2261081.26666667,5.46666666666667,41.3853333333333,120,-73.7979614123202,40.704223775868
407,23,0,"",4,5,94.8385732891859,53.7596959967659,22997,"",6.53125,0,400,6.3984375,1034.66668846884,5.14078125,2348577.234375,81.91015625,274153,97.803125,3,42.97453125,1134132,17,534823,9559,627,123571,6.53125,176687,1668955,5749259.421875,1.5625,38.9103125,752,-73.9686719400098,40.767341745
417,21,0,4,5,"",246.308011557365,78.8911879370879,51582,"",14.1666666666667,0,16000,17.25,774.392111081869,13.3294444444444,5953982.77777778,109.198888888889,689068,175.572777777778,1,130.139444444444,708008,60.5,3911658,7500,652,3528587,9.44444444444444,217173,4619666,25341141.6666667,14.1666666666667,420.736111111111,964,-74.0086008540081,40.7113922401191
422,13,0,"",4,4,121.883737870097,61.2129812908863,15565,"",6.21739130434783,0,0,5.20652173913043,405.238066875899,4.27304347826087,465947.913043478,78.1739130434783,238244,105.337173913043,0,47.6463043478261,486752,13,606457,33151,252,295940,0,262845,1093209,2493978.76086957,4.78260869565217,29.1897826086957,383,-73.9936390495285,40.7272892112436
434,17,0,"",4,"",121.72253031878,49.4257320860042,24304,"",2.37777777777778,0,225250,3.78472222222222,1251.30337926088,1.25138888888889,291204.5,45.1436111111111,1366651,180.586111111111,0,67.0211111111111,1705131,44,327955,0,8578,71000,1.40333333333333,26032,2033086,1164298.27777778,0.111111111111111,35.9788888888889,8590,-73.9206962280302,40.8521410862664
477,12,1,"",4,1,100.902306588407,64.0418747775648,34932,"",7.06,0,159600,6.84,2461.83618505195,4.4964,2065837.68,113.72,525416,124.6616,1,97.4068,405249,17,3319896,0,425,773047,4.0928,27300,3725145,18012528.36,0,93.72,470,-73.9532100639148,40.7885329324816
482,27,0,"",4,"",128.568476998277,85.1552457721453,35780,"",5.75,0,0,8,25754.792734399,1.345,5613862.5,252.75,556276,439.2075,0,326.5425,0,14,1273350,0,0,0,4.22,0,1273350,32497312.5,0,198.75,10,-73.9442233487527,40.7839333073043
484,15,0,"",4,"",140.495253201231,79.9096280911444,55750,"",5.13095238095238,0,0,3.57142857142857,360.927220862824,1.88690476190476,385201.357142857,70.4047619047619,714091,117.22,0,59.0528571428571,1117717,14,210522,1700,1392,38170,4.70666666666667,60163,1328239,1317730.69047619,1.45714285714286,39.2619047619048,1446,-73.9405182807758,40.7972607010478
534,13,0,"",4,"",127.17865209012,67.1233616308505,24586,"",6.5875,0,78861,4.75,1097.58423209866,3.0435,186324.575,70.45,304825,108.25725,0,56.8105,980697,19,187652,0,1061,8272,4.378,86903,1168349,1067963.675,0.085,37.64425,1124,-73.9474883236631,40.8152070576429
542,12,0,"",4,"",79.1225074259855,46.7610643628842,16315,"",1.07307692307692,0,0,2.44711538461538,1683.22840283505,1.39057692307692,13902.2788461538,41.9310576923077,225864,98.6466346153846,1,22.8381730769231,315829,6,6760,0,148,6760,0.537115384615385,0,322589,35443.6442307692,0,20.2091346153846,150,-73.9567252209885,40.6590175690408
567,11,0,"",3,4,149.810721459531,85.1552457721453,29296,"",4.87096774193548,33950,0,4.67741935483871,1889.51180732397,2.50064516129032,560893.935483871,76.9651612903226,797544,141.942580645161,0,79.1058064516129,1708808,20,161548,4966,1948,12652,4.67354838709677,19867,1870356,2696180.77419355,0,46.9567741935484,1977,-73.9410191272001,40.7883194127636
576,16,0,"",4,"",98.5819475595666,49.9954260547167,20455,"",2.30909090909091,0,19500,3.44545454545455,1660.95799186283,1.92381818181818,71687.5818181818,57.9818181818182,301993,100.454545454545,1,48.438,725512,6,93883,0,803,0,1.76545454545455,0,819395,429976.218181818,0,41.9883636363636,805,-73.8767458494551,40.7442648888091
583,18,0,"",4,2,79.1750895409302,46.6732424038144,18303,"",4.51914893617021,0,0,2.25531914893617,1781.66570536528,1.50425531914894,81554.914893617,56.2872340425532,286979,118.935106382979,0,35.9804255319149,129575,4,68144,0,149,23820,3.35936170212766,25192,197719,188245.425531915,0,21.858085106383,184,-73.9847735903192,40.5766263226659
589,16,0,"",4,"",117.838153575922,68.5570192775468,20819,"",3.37012987012987,0,0,4.23376623376623,743.221353133847,3.24675324675325,172257.714285714,74.0463636363636,635930,99.1990909090909,0,46.1407792207792,708860,7,914151,0,790,880450,3.33038961038961,23900,1623011,1659290.92207792,0,31.7023376623377,826,-73.9494652708661,40.8226893205054
619,15,1,"",4,"",88.6324307812369,48.3759399812897,17575,"",5.03181818181818,58962,11778,4.59090909090909,2519.98538141876,3.18909090909091,172465.045454545,106.318181818182,698419,130.935909090909,1,135.622272727273,585025,8,229304,0,726,4072,2.87909090909091,147656,814329,1154726.31818182,0.581818181818182,92.2727272727273,770,-73.8859641846431,40.8367694582999
630,23,0,"",4,"",126.216498160478,67.2744488825454,26667,"",8.5,0,48797,7.03125,1016.84434285146,5.154375,1245253.25,82.015625,221289,102.81125,2,57.0321875,1397948,20,158303,6846,932,18829,8.5,23555,1556251,4559344.6875,0.2125,56.179375,974,-73.9811654234482,40.784353823334
632,54,0,"",4,13,106.709277349756,64.9731550312838,41946,"",6.58974358974359,0,132196,6.66666666666667,932.581790792229,4.4074358974359,1720624.82051282,98.5984615384615,369893,118.052051282051,1,54.9887179487179,1384430,50,660682,3788,1835,333574,6.12205128205128,95348,2045112,6120009.87179487,0.717948717948718,52.8589743589744,1910,-73.9866597561091,40.7666159859601
648,13,0,"",4,"",187.53207927634,73.8627520824807,38050,"",1.48421052631579,0,274943,1.22368421052632,645.836609096143,0.293684210526316,954990.315789474,76.8421052631579,1940970,151.895789473684,0,173.829473684211,13680,4,521112,0,13,150843,0.58421052631579,92940,534792,2517140,0.157894736842105,82.3947368421053,30,-73.8361860133688,40.8652240985045
654,13,0,"",4,"",78.0738829334911,48.5865215048499,11768,"",2.359375,0,2000,3.0078125,1279.52988786415,1.70125,56566.578125,57.68703125,261211,92.47640625,0,40.858125,482153,6,171714,0,530,3120,1.81875,850,653867,387194.640625,0,34.2009375,548,-73.8802840401748,40.7458354137674
655,27,0,"",4,"",73.8627520824807,73.8627520824807,14787,"",1.77777777777778,0,500,1.83333333333333,2072.19585394653,0.73962962962963,82907.3333333333,47.7562962962963,198143,118.555185185185,0,62.8544444444444,71939,3,50752,0,69,43976,0.922222222222222,799,122691,272346.185185185,0,32.4018518518519,75,-73.8423541972884,40.8684491410976
678,15,0,"",4,4,91.8796075996248,61.8906084432811,32842,"",7.36363636363636,0,38924,6.51515151515152,502.105155670809,4.53484848484849,543879.712121212,73.0227272727273,276672,94.9995454545455,4,38.3928787878788,1932223,33,95216,0,2026,25004,7.36363636363636,29779,2027439,2329973.90909091,0,36.7936363636364,2067,-73.9485498496382,40.7739772688504
689,29,0,1,4,5,135.030369779824,70.7454312429908,48556,1,10.24,0,80849,15.44,1081.6656304397,9.1712,9030186.8,104.8568,324105,119.6076,2,97.7164,202859,47,4571321,41724,274,4228139,7.6,180077,4774180,38077109.48,8.64,91.1928,723,-73.9698485988625,40.7570759573336
690,13,0,"",4,7,141.735590557799,71.6260819303554,35612,"",2.29090909090909,0,15376,1.81818181818182,4020.31548026338,0.522727272727273,925895.454545455,71.0909090909091,956650,226.004545454545,0,194.757272727273,999050,6,58093,0,1158,3000,0.340909090909091,19417,1057143,2503800,0.727272727272727,77.9390909090909,1179,-73.9367909170139,40.7598828805733
721,46,0,2,4,1,73.8627520824807,73.8627520824807,18755,1,3.0625,0,1390,1.96875,700.108507356228,1.086875,249384.375,64.5,477802,129.694375,0,116.4425,669021,14,115521,11845,745,3850,2.265625,58914,784542,1183809.375,0.3125,59.234375,793,-73.8666895135396,40.8774524070358
734,12,0,"",4,23,100.164453342925,50.5728121435945,12978,"",2.68932038834951,0,0,2.83495145631068,982.556532701601,1.87621359223301,17116.2427184466,50.9004854368932,219257,90.9892233009709,0,23.9255339805825,321960,4,86517,450,319,6775,2.68932038834951,61132,408477,84774.5533980583,0,22.25,383,-73.9770231689588,40.6814869042375
761,11,0,"",4,"",88.3987959741531,53.4164307489538,13890,"",2.45714285714286,0,9709,2.34920634920635,801.478696216149,1.27809523809524,39397.3333333333,63.5555555555556,270685,119.243333333333,0,33.4771428571429,516032,7,70418,4091,383,390,1.41809523809524,0,586450,221482.650793651,0,31.3580952380952,388,-73.9397613790036,40.665687994074
763,24,0,1,4,"",136.266721765695,77.9992775510653,18288,"",1.70625,0,1188,1.21875,1316.08702978504,0.988125,124720.3125,45.7553125,300771,137.600625,0,80.0425,1560,7,284124,2640,1,12716,1.558125,214934,285684,599301.5625,1.3125,33.195,34,-73.9812011516059,40.5755642816797
779,21,0,1,3,"",121.202115556763,76.7669848015867,19511,"",5.548,1750,7941,2.88,2549.57817362643,2.01,92523.92,77.6532,248073,99.438,1,99.9056,452763,11,102921,22500,501,26360,3.1304,43370,555684,586288.44,0.48,84.8224,535,-73.9123634565201,40.8476833391727
781,16,0,"",4,8,"","","","",4.68085106382979,7125,17565,2.59574468085106,1455.53198074798,1.79851063829787,73365.6808510638,63.1536170212766,318771,101.535106382979,0,50.8434042553192,355962,8,167942,7525,430,32626,2.66382978723404,90981,523904,408111.914893617,1.59148936170213,34.8744680851064,481,-73.9441416308368,40.7020937372614
782,31,1,7,4,5,95.6524394397211,62.6571321144569,20363,1,14.2307692307692,0,159189,17.7692307692308,1231.69863752868,10.7353846153846,23582042.5384615,136.570769230769,333545,168.775384615385,3,131.173076923077,257242,51,4626113,28340,445,4123563,10,251024,4883355,76544724.3846154,14.2307692307692,103.891538461538,593,-73.9832629099415,40.7610936150014
796,13,0,1,4,"",204.370868910944,74.9549969020226,42667,1,5.73333333333333,20000,24745,1.6875,905.316959820168,1.09583333333333,70664.4583333333,53.015,129310,176.797083333333,0,141.665416666667,128601,5,98050,15000,125,0,4.31708333333333,36625,226651,320006.416666667,0.333333333333333,43.2708333333333,171,-73.8893716379662,40.8733822982879
802,11,1,"",3,"",65.1986790723331,34.8762060611669,22574,"",4.8,0,0,3.61666666666667,1994.89856327871,2.533,57030.1333333333,82.9666666666667,264737,108.189666666667,1,78.7956666666667,852959,6,62194,0,809,0,2.43,39541,915153,580024.5,0,68.164,846,-73.901342535105,40.8692734339055
804,13,0,"",3,"",67.0007051880847,67.0007051880847,20057,"",5.35294117647059,0,57470,3.41176470588235,4061.25392611592,2.13470588235294,2934714.70588235,102.601764705882,5766008,229.881764705882,0,245.068235294118,224181,8,297033,0,276,9000,2.63058823529412,14000,521214,4437635.29411765,0.117647058823529,78.4017647058824,347,-73.9305438739667,40.8485892187324
829,24,2,"",4,5,119.438507862208,73.8974738478428,41733,"",5.05555555555556,0,0,5.46296296296296,1403.03827783758,3.21555555555556,2157010.07407407,98.962962962963,623356,175.194444444444,1,78.4259259259259,625310,22,2449079,0,902,790510,4.37851851851852,25810,3074389,8439526.81481482,2.37037037037037,67.5307407407407,922,-73.9985942611874,40.7502408354861
836,21,0,"",5,"",272.656405018818,77.4837078705492,56494,"",4.37142857142857,20000,20920,1.57142857142857,1038.22812097704,1.04857142857143,63167.6071428571,71.4285714285714,215930,108.094285714286,0,71.615,47560,2,96162,20727,53,17190,1.99607142857143,15075,143722,182930.714285714,0.178571428571429,38.3571428571429,75,-73.8829510453033,40.8283038661829
842,19,0,"",4,2,93.1635305637939,61.8906084432811,32842,"",7.16666666666667,0,40015,6.22222222222222,768.649079492972,4.48972222222222,1079720.41666667,88.2916666666667,278020,100.501388888889,2,69.0805555555555,1493290,33,195491,0,2133,115768,7.16666666666667,29104,1688781,4667115.63888889,0,60.3469444444444,2177,-73.9513982873717,40.7700725458926
863,15,0,"",4,1,138.259440611489,94.49961278097,9524,"",2,0,0,2.71428571428571,1129.43290921598,1.70702380952381,19477.4880952381,55.3571428571429,212890,99.4613095238095,2,23.4829761904762,284635,4,101175,0,318,5726,1.58988095238095,67214,385810,118029.571428571,0,21.6970238095238,369,-74.0269507734956,40.6335159318426
871,21,0,"",4,9,117.873438349322,80.8052118333473,16249,"",5.616,0,750,2.36,2664.35964406727,1.8248,269043.6,81.2432,262045,109.72,0,96.102,504891,6,163744,0,488,15858,3.44,132386,668635,1114854.6,1.632,89.9828,562,-73.867702779921,40.8545045619091
882,11,0,1,5,"",135.942631313357,55.7179629309508,27505,1,2,0,890,2.22043010752688,357.177107771121,1.24537634408602,17591.688172043,53.172688172043,258267,108.717849462366,0,24.6388172043011,195728,3,70428,645,177,3526,1.16720430107527,57531,266156,39640.7956989247,0,20.6052688172043,224,-73.8791259801916,40.6816750285448
888,13,0,"",4,3,54.0268661923572,54.0268661923572,6407,"",4.69787234042553,0,22950,3.71276595744681,1133.52371886603,2.37829787234043,67800.4680851064,45.7891489361702,1008852,130.555744680851,0,78.8123404255319,1075870,25,99357,0,1002,17531,2.46425531914894,21648,1175227,625091.382978723,0,24.526170212766,1021,-73.964635749155,40.7074936672219
908,10,1,"",4,3,121.012938736992,67.2744488825454,25609,"",7.54545454545455,0,0,7.98863636363636,1483.1771059301,5.44454545454545,972120.659090909,70.0454545454545,229476,100.140909090909,3,51.7640909090909,1585502,21,38334,0,1257,3764,7.54545454545455,21250,1623836,3736574.68181818,0.231818181818182,41.6631818181818,1284,-73.9783568477703,40.7882008463373
943,36,0,2,4,7,126.055240179772,89.7692696451424,37487,1,4.78709677419355,0,117900,2.14516129032258,426.752036894233,1.60741935483871,38664.8387096774,57.6370967741936,252516,91.2064516129032,0,34.6737096774194,231907,4,174158,1039,275,0,2.45532258064516,18513,406065,208392.887096774,0,22.848064516129,297,-73.8940423646386,40.6647520935916
952,49,0,"",4,3,124.689155444513,64.0418747775648,38015,"",4.33653846153846,0,0,3.65384615384615,1291.94867919128,2.52115384615385,200199.538461538,65.2632692307692,236287,97.8132692307692,0,39.7132692307692,342535,9,261011,6692,452,78751,4.235,71133,603546,673672.153846154,2.41153846153846,34.875,512,-73.9406457361915,40.8057366880429
973,20,2,"",4,"",132.5842599339,73.5450818302278,33217,"",2,0,0,1.90566037735849,1501.10016664135,0.935094339622642,40453.7735849057,54.0692452830189,210302,100.11679245283,0,39.4611320754717,84096,3,110647,0,72,48462,0.939622641509434,49470,194743,160198.20754717,0,29.0801886792453,97,-73.9605166732664,40.5894529112952
977,14,1,"",4,"",131.216170975438,74.1681971850688,20994,"",1.53846153846154,0,0,2.26923076923077,1321.18081883516,0.588846153846154,129008.730769231,46.6634615384615,629920,140.199615384615,0,69.6576923076923,670300,12,41694,0,609,1800,0.95,12674,711994,737540.038461538,0,36.7015384615385,631,-73.8485202470106,40.8211227762279
984,12,0,"",4,3,80.6197286010514,43.5767412679246,9686,"",3.45185185185185,0,0,3.48148148148148,1734.03311779891,1.62444444444444,305156.703703704,56.5,295490,110.37037037037,1,87.437037037037,390685,6,203181,0,301,20330,2.38555555555556,75325,593866,1271970.77777778,0,75.1488888888889,391,-73.8880285120799,40.7493557198115
988,27,0,"",3,"",56.238101485547,56.238101485547,15437,"",4.36119402985075,0,20000,2.62686567164179,714.257404788952,2.32641791044776,112674.28358209,66.4073134328358,328690,84.5876119402985,1,47.4950746268657,745954,6,181556,12600,802,18259,2.54970149253731,126289,927510,505614.268656716,0,43.3422388059701,943,-73.8784004596408,40.7482187351446
996,28,0,"",4,"",155.694916568773,78.3472807003742,18580,"",4.1,0,0,7.25,43077.4966421942,1.3025,1091025,199.25,1032920,673.63,1,326,1371315,21,192347,0,1301,36088,2.135,141977,1563662,7643362.5,0.25,238,1318,-73.8582642674125,40.8220126816389
998,12,0,8,3,13,103.314322876269,55.2591204127987,29084,1,6.85,0,20545,10.575,3135.33857453429,7.4955,3861331.25,148.6,391495,173.8395,3.5,99.1165,1560985,35,2187308,2640,1710,1749118,3.15,402025,3748293,23677385.15,5.1,81.2995,1808,-73.9928407575722,40.7300789501177
1011,11,0,"",3,2,123.810321796502,81.2263557313414,35944,"",5.78571428571429,0,12962,5.57142857142857,1164.01878757195,2.01428571428571,481152.761904762,50.1828571428571,595364,141.178095238095,0,77.4442857142857,983762,35,260133,0,1423,108505,5.11238095238095,37735,1243895,2069483.19047619,0,28.992380952381,1450,-73.9349162799903,40.800791261355
1037,14,0,"",4,3,109.055167180248,70.5122311482105,41701,"",8.35102040816327,0,21250,6.26020408163265,381.898840424446,4.74836734693878,633187.428571429,73.3742857142857,244417,86.7126530612245,0,52.1426530612245,1176489,21,515645,650,1422,353856,8.35102040816327,122600,1692134,3679642.08163265,1.18367346938776,49.8061224489796,1509,-73.9840821294418,40.7375455164501
1076,11,0,"",3,"",56.877680402914,56.877680402914,14892,"",2,0,0,1.79230769230769,391.816737316072,0.758461538461538,24200.7846153846,44.5169230769231,242687,92.9476923076923,0,35.8815384615385,92930,3,42791,3000,113,2000,1.34,13640,135721,41462.5230769231,0,20.1666153846154,134,-73.7981540815103,40.6917772833869
1108,47,0,"",4,"",185.067471567816,70.6965755508622,36149,"",6.26190476190476,0,551687,3.07142857142857,2248.80542028305,1.47857142857143,323974.380952381,56.9680952380952,737621,174.458571428571,0,86.2266666666667,288087,10,1380001,0,259,243935,5.90666666666667,154293,1668088,3899110.04761905,0.542857142857143,52.0485714285714,331,-73.9184613325897,40.8255769237328
1134,14,0,3,4,"",124.993073537564,66.651555214556,20477,1,6.5,0,0,3.25806451612903,643.898836446325,2.54225806451613,144308.580645161,68.4948387096774,218235,94.3074193548387,0,65.2345161290323,374443,6,214595,0,411,600,3.44,67543,589038,1128415.12903226,0,48.1383870967742,448,-73.9402166469649,40.8353583736807
1147,35,0,"",4,"",81.17519662801,81.17519662801,15910,"",1.66666666666667,0,1539,1.55555555555556,1175.83759016987,0.826388888888889,114182.944444444,44.5427777777778,578373,103.807222222222,0,75.6716666666667,34228,3,86473,6285,31,28660,0.8,49989,120701,237815.5,0,26.0019444444444,91,-73.8282727486183,40.8331175373538
1155,11,0,"",4,16,131.982806809038,52.3866639742231,29467,"",2.55339805825243,2000,400,3.26699029126214,1269.84676792015,2.2121359223301,19285.5339805825,55.0599029126214,234496,91.7669902912621,0,23.3716504854369,425002,5,69135,0,478,5086,2.55339805825243,56663,494137,143453.563106796,0,20.5965048543689,526,-73.9800316780268,40.6770489308199
1172,23,0,"",4,4,133.386743376125,79.9096280911444,31532,"",4.98181818181818,4421,25794,3.41818181818182,1451.84787503952,2.36709090909091,111216.654545455,68.5138181818182,266015,98.0487272727273,0,43.4176363636364,302775,8,273872,18930,343,1360,4.98181818181818,74463,576647,459579.072727273,0,41.4363636363636,407,-73.9428168226809,40.7941340766691
1174,13,0,"",4,7,56.8483008954823,56.8483008954823,6532,"",3.63582089552239,1800,7750,2.13059701492537,396.709271835116,1.21611940298507,35325.3432835821,38.9976119402985,221180,84.915223880597,0,34.8332835820895,134970,4.75,51614,341,158,5216,1.70149253731343,11147,186584,101499.656716418,0.805970149253731,25.2376119402985,181,-73.9426944139767,40.7147535212264
1180,16,0,"",4,"",156.998823654591,83.2145553180231,25694,"",2.56,0,20798,4.4,20322.9435230514,1.666,9796681.8,64.7,4429444,725.05,2,505.976,1656078,7,2294320,0,1713,191880,1.206,3036,3950398,50751543.4,0,201.2,1749,-73.814801475401,40.7337991605417
1189,25,0,"",4,9,109.474754021514,67.988890673687,37260,"",8.6,0,123030,11.75,1246.34327299315,6.6085,1951943.65,103.15,252265,115.3345,1,93.767,1500064,43,648675,0,1614,347763,8.408,82869,2148739,11985745.45,6,88.0415,1736,-73.9842823016608,40.7647918145191
1203,13,0,"",4,9,111.221564631376,61.9404124893182,19612,"",3.8,0,0,3,1738.03262145388,2.07131578947368,150300.394736842,57.1447368421053,371669,128.368421052632,1,50.4560526315789,294725,6,412310,1555,276,8295,1.92210526315789,19403,707035,1605682.92105263,0,36.9342105263158,311,-73.9565406002501,40.6666024492009
1205,17,0,"",4,"",96.386154811269,68.3786486924168,13796,"",4.18095238095238,0,15856,2.45238095238095,115.640617129116,1.33857142857143,525103.595238095,57.4085714285714,3597174,116.875952380952,0,60.6752380952381,927291,6,1058525,1100,190,1005096,2.82666666666667,30545,1985816,4252730.47619048,1.2,33.5907142857143,215,-73.8843454986048,40.8581926965977
1214,12,0,"",4,2,89.4477765696527,48.3575130427009,10043,"",4.8,0,1050,4.31818181818182,1800.40380349393,2.35272727272727,140074.242424242,102.810606060606,438568,136.772424242424,0,84.8536363636364,1096783,19,68145,5836,1039,0,2.43,41964,1164928,899859.666666667,0,38.5975757575758,1057,-73.9410300974636,40.7046361763217
1219,11,1,"",3,"",59.9574039258189,59.9574039258189,7812,"",2,0,0,2.33223684210526,1624.99972832994,1.50907894736842,37761.75,59.3705263157895,243830,98.9528947368421,0,29.3511842105263,213828,4,83422,0,229,21169,1.40460526315789,61623,297250,147825.710526316,0,22.6544736842105,258,-74.0324009543024,40.6201828734094
1223,18,0,"",3,"","","","","",4.53333333333333,0,0,2.5,2425.02113856061,1.98111111111111,63061.8333333333,54.2872222222222,157590,114.764444444444,0,84.7494444444444,224633,6,98970,0,298,1500,3.24888888888889,16000,323603,417186.333333333,0,47.6016666666667,311,-73.9172418230676,40.8458208873926
1225,24,1,"",4,"",126.962704330908,77.1141747018855,67866,"",1,0,2800,2.08823529411765,1676.77076604703,0.648235294117647,62850.6764705882,38.6470588235294,211046,111.022352941176,0,52.9955882352941,185893,7,35126,0,219,900,0.5,11896,221019,249787.470588235,0,34.3011764705882,234,-73.7540914236992,40.7246919053388
1247,23,0,6,4,13,104.526526822541,62.6571321144569,40854,1,9.69117647058824,0,0,8.75735294117647,110.584553696195,7.91705882352941,1532591.67647059,81.6829411764706,280445,101.397941176471,0,64.4761764705882,145021,23,2410957,417046,152,1230410,2.88411764705882,130717,2555978,6917985.20588235,9.64705882352941,57.1726470588235,669,-73.993359022216,40.7472352224086
1251,13,0,"",4,2,88.3677897238684,48.9510966394651,16275,"",2,0,0,2.1461038961039,373.220778407411,1.28285714285714,37727.7142857143,55.8051948051948,248870,96.2918181818182,0,30.4274025974026,204598,4,115771,8139,245,6323,1.59155844155844,39461,320369,114335.38961039,0,25.6006493506494,283,-73.8828217712488,40.7017783194047
1257,14,0,"",4,3,88.7801451515944,46.5505096561086,10618,"",3.68,0,0,4.4,1800.61916454683,2.23066666666667,215730.266666667,62.8,387500,110.166666666667,2.5,108.889333333333,1261348,6,0,0,1263,0,2.564,0,1261348,1172970.76666667,0,99.756,1263,-73.8902624399586,40.7512001811956
