masterid,total,inj,fat,x,y
12774,11,13,0,-73.7412888371902,40.7104687219179
12775,10,11,0,-73.8792287985892,40.6678577331786
12778,97,113,0,-74.0018796905327,40.7193587239382
12785,64,68,0,-73.8965356801596,40.6744027324457
12800,31,32,0,-73.8867137598466,40.7473327765627
12815,14,15,0,-73.9698186806794,40.6388807616459
12822,16,16,0,-73.8968367640736,40.8646777103978
12823,27,27,0,-73.9778926903893,40.6850687988267
12824,25,25,1,-74.0005026892826,40.7322987219257
12825,21,23,0,-73.90062669181,40.8849287312168
12840,16,16,0,-74.0101026605584,40.7200897696037
12845,18,17,2,-73.9447937611519,40.671328777536
12853,14,14,0,-73.9964677080296,40.7101987334896
12857,33,35,0,-73.9922097524852,40.7176437155174
12867,19,19,1,-73.9928057475205,40.7164587185976
12869,11,11,0,-74.0043637234253,40.7194307152445
12889,19,22,0,-73.983432712546,40.7470927316494
12893,15,15,0,-73.9872527341598,40.607235760717
12895,23,26,0,-73.923769690227,40.8643867236625
12901,23,22,1,-73.9250676958797,40.7685997085537
12904,14,15,0,-73.9186297293656,40.6989567725449
12915,16,16,0,-74.0056116795353,40.750781774652
12919,19,23,0,-73.8349967170205,40.7070787299816
12922,10,13,0,-73.9194586881998,40.674424792834
12929,26,27,0,-73.9899566955274,40.738471742844
12947,14,15,0,-73.9152926751042,40.8467917140921
12948,17,17,0,-73.846543769296,40.723895742978
12957,16,20,0,-73.9122707538456,40.8537497731207
12965,34,36,0,-73.9461136678812,40.7813087085916
12967,27,28,0,-73.9580047143669,40.6397407485066
12970,9,12,0,-73.8209717713402,40.8255737198593
12971,9,12,0,-73.8676527712885,40.8207397563007
12974,15,16,0,-73.9591147081348,40.6775077317662
12975,32,33,0,-73.9059156656488,40.8330547577458
12994,11,13,0,-73.9386607715973,40.6860707413866
12998,17,18,0,-73.9707857052079,40.7475257361175
13001,15,16,0,-73.9106007343283,40.82462475216
13018,14,15,0,-73.9545357518279,40.6865027902936
13028,27,27,1,-73.9437847357203,40.6510987254182
13035,109,115,1,-73.8301937703783,40.7596837311617
13035,32,31,1,-73.8301557604134,40.7595407439217
13038,23,26,0,-73.9368217347569,40.7982966956277
13040,27,28,2,-73.953252709493,40.608798742194
13053,14,14,0,-73.9938007381448,40.7327167654105
13055,10,11,0,-73.9364637184692,40.8404627396859
13061,15,16,0,-73.9569567590477,40.6611787669974
13066,23,24,0,-73.9766186879414,40.7270847748124
13068,30,30,0,-73.9080517490806,40.8163367292623
13077,10,11,0,-73.7770937451755,40.7142057367234
13086,37,36,1,-73.9826246676355,40.6126588173516
13093,17,18,0,-73.8153147484469,40.7024787850573
13106,12,11,1,-73.9655627058174,40.5807567457721
13110,24,25,0,-73.949297730326,40.8127057452197
13121,16,15,1,-73.8534887658945,40.8339387223128
13122,37,40,0,-73.9195657788998,40.6619708059534
13125,22,28,0,-73.9776047194393,40.7381547971938
13131,15,17,0,-73.8753636775612,40.8795707475883
13159,22,22,0,-73.9795137480551,40.7661997437188
13178,39,39,2,-73.9058377213048,40.8310507618311
13201,134,136,1,-73.9956236491415,40.7440857088076
13207,20,28,1,-73.9614766940696,40.6030027877901
13236,42,47,0,-73.9135537129924,40.6692547958958
13246,11,12,0,-73.9458697273827,40.634105738861
13261,42,46,2,-73.9410107818949,40.5959077768965
13293,28,33,0,-73.888253767279,40.6639587303234
13296,22,23,2,-73.7924148099048,40.6981327508392
13298,13,13,0,-73.9253556597616,40.8326177292546
13300,21,22,0,-73.8978726939367,40.8209997261975
13304,17,20,0,-73.7835888069732,40.7127317753697
13308,53,56,0,-73.9526657273942,40.7723157723761
13311,14,16,0,-73.9669257323921,40.6744057215004
13318,13,13,0,-73.9704216862463,40.6961167390669
13334,11,11,0,-74.0003387061215,40.640892806681
13337,9,14,0,-73.9530117303519,40.6726647890338
13342,34,39,0,-73.9508457756143,40.6662737572435
13345,36,42,0,-73.9536167119123,40.7752717577068
13354,7,12,0,-73.9444947745063,40.6245887643282
13355,12,14,0,-73.9809127430282,40.6757827594093
13374,42,49,0,-73.9886016915264,40.7313167227746
13377,20,21,1,-73.9535466895419,40.5991518179284
13379,25,27,0,-73.9604177132961,40.7815217060319
13380,49,51,4,-73.9370896994149,40.8489006851376
13383,10,11,0,-73.9622057747585,40.5795577592302
13401,32,35,4,-73.8074497749479,40.6748417343211
13420,13,14,1,-73.8965367158599,40.754428789805
13421,28,46,0,-73.9994157296437,40.7440007276489
13422,13,13,1,-73.9880297561727,40.6389387385939
13427,27,27,1,-73.9484127294699,40.8139237121731
13437,59,62,0,-73.9829697170393,40.7477597797101
13444,52,52,2,-73.9790956859943,40.7668767198026
13447,44,45,1,-73.9668647643413,40.6933507924047
13448,14,15,0,-74.0756386389755,40.6266558128885
13461,16,17,1,-73.9764456616449,40.696342732101
13471,13,15,0,-73.7638408218278,40.6918327652945
13482,14,16,0,-73.9949037481575,40.6357767631517
13482,16,17,0,-73.9948466989997,40.635740772713
13500,12,11,1,-73.8850646938997,40.6734987837391
13501,15,15,0,-73.9567227401632,40.708000785396
13522,12,13,0,-74.1917476042429,40.5318968068872
13523,26,27,0,-73.9633357059896,40.6755478020055
13527,14,14,0,-73.9535887243521,40.66642377881
13531,36,38,0,-73.9112136680916,40.8548157422938
13532,61,65,0,-73.9647957625901,40.7599607806239
13540,12,12,0,-73.9161117134807,40.8422827695255
13550,20,22,0,-73.9476467529402,40.6508827406292
13561,17,17,0,-73.9850176766121,40.6104057356977
13567,13,13,1,-73.8383817206878,40.5817078095055
13568,56,64,0,-73.9865377312786,40.7616417794453
13578,17,19,0,-73.9534367237717,40.6682157289079
13580,26,26,1,-73.831290753222,40.8846897577365
13584,21,24,1,-73.9167876991268,40.8548637199931
13587,15,15,0,-73.9488957048982,40.6444127307871
13588,51,53,1,-73.8836397447258,40.8672827356515
13596,14,21,0,-73.7573257543914,40.6670307450827
13600,31,31,1,-73.9526936978871,40.7765407699373
13608,8,12,0,-73.9027466965595,40.6575327821009
13609,17,18,0,-73.9709516795664,40.6727147418549
13616,41,42,1,-73.9580136683985,40.645050749898
13616,48,52,0,-73.9579806929414,40.6445627286143
13618,14,14,0,-73.9859526727568,40.6340387620312
13620,12,19,0,-73.995469728694,40.635230812523
13625,19,21,0,-73.9708437589081,40.7933687294959
13631,41,44,0,-73.931540677202,40.6643337462347
13633,10,11,0,-73.932313718126,40.846146715063
13634,12,12,0,-73.9398056912653,40.6607677888711
13637,20,21,1,-73.969211753821,40.6727957916859
13646,15,17,0,-73.8699637727312,40.751793791341
13650,15,17,0,-73.955539757922,40.7075847962808
13655,10,11,0,-73.9048900168951,40.8789257949467
13655,14,14,0,-73.9047417117223,40.878852680964
13656,10,12,0,-73.8108938026386,40.727147757391
13665,18,19,1,-73.8538227058635,40.7410937381522
13680,13,13,0,-73.8866917397814,40.8592916925432
13685,22,22,0,-73.8278947503796,40.8859307550283
13687,62,72,0,-73.9223817459142,40.7010937151596
13690,11,11,0,-73.9588006755507,40.714816794963
13693,44,43,1,-73.9508087477637,40.6623407459919
13702,16,18,0,-74.0316496882454,40.6220418132612
13704,22,26,0,-73.973518750109,40.6786357458908
13709,11,11,0,-73.9568996869772,40.5965887434038
13714,11,11,0,-73.9137287247751,40.8371067327664
13724,13,14,0,-73.9542446922353,40.6850378040254
13733,11,11,0,-73.9768927062333,40.7799917847337
13734,33,36,0,-73.9164076846474,40.8292806885609
13739,41,42,0,-73.9758317625299,40.6933497993361
13743,21,21,0,-73.9128686882403,40.7743587813665
13746,34,34,0,-73.9540856672106,40.7746337128448
13758,21,21,0,-73.9773626886698,40.7844587851049
13761,45,46,1,-73.9854867563903,40.7471387326002
13786,24,25,0,-73.9106046689079,40.8374766973496
13789,17,19,0,-74.0253816671468,40.620977775686
13790,10,11,0,-73.9407666959097,40.6820917516662
13792,17,18,0,-73.9930817570205,40.6162358118224
13801,16,16,0,-73.9016976958068,40.7006997697388
13810,38,40,0,-73.9518907746861,40.5859227472131
13816,48,55,0,-73.8566497614687,40.8581147270499
13822,16,17,0,-73.8637157542687,40.7577697505077
13826,19,19,0,-73.89090077804,40.8541077487435
13827,14,14,0,-73.9090687398813,40.6821037518199
13828,22,23,0,-73.9049607539984,40.8433707720854
13833,11,12,0,-73.8687187362425,40.8295497460051
13835,79,86,0,-73.992361693851,40.6896817866841
13866,23,23,0,-73.9852687008604,40.5967407547631
13880,15,15,0,-73.9993587233306,40.7300457951948
13890,21,22,0,-73.9645166600518,40.7672187669515
13898,15,15,0,-73.9538196813782,40.700097771446
13901,60,78,0,-73.9717286665531,40.7819627639093
13905,21,23,0,-73.9795967020855,40.6776717538395
13919,39,43,0,-73.9022896924125,40.8627097363189
13936,12,12,0,-73.9407807189128,40.844679770942
13942,13,13,0,-73.9871337210328,40.7710407843348
13963,49,57,1,-73.9164666778757,40.6578357681137
13977,12,12,1,-73.8640997337248,40.7273757608753
13994,18,19,0,-73.9911127102962,40.7331897552009
13999,19,21,1,-73.8915656862099,40.6354657929213
14001,28,30,0,-73.826884752533,40.7524807640547
14007,13,13,0,-73.948765702213,40.6931627997165
14016,24,24,0,-73.9149877081001,40.7638817369262
14032,20,21,0,-73.9912386710237,40.735881768264
14045,13,13,0,-73.8888407621109,40.8267697171501
14047,11,20,0,-74.0108217614144,40.6066917756216
14049,16,15,1,-73.962312712386,40.709902774267
14053,14,17,0,-73.9725617377023,40.6017877537647
14062,16,17,0,-73.8693767111471,40.8542567574717
14079,48,54,0,-73.9093047587134,40.6640878101552
14085,16,16,0,-73.9454937268175,40.691291802468
14086,24,25,0,-73.9527776776896,40.7681517672455
14092,31,32,1,-73.9395217600902,40.7986147654681
14093,12,13,0,-73.8868857568034,40.855193747432
14100,28,31,0,-73.913917758819,40.8453916874149
14105,43,46,0,-73.9596296964591,40.7710427377976
14116,14,17,0,-73.9465897523717,40.6317957537568
14116,13,13,0,-73.9464849508097,40.6317069812545
14116,62,68,0,-73.9464836739051,40.6316987545585
14143,41,44,0,-73.8810257321796,40.7418477839541
14147,11,12,0,-73.9282197108061,40.856791708607
14148,14,16,0,-73.9273677660644,40.6235527929735
14164,21,21,1,-73.8480007409526,40.818926761725
14166,10,17,0,-73.9446196951341,40.8214446952588
14172,45,48,0,-73.9389497004831,40.6875517811349
14173,12,12,0,-73.920743761295,40.6523067526732
14178,37,41,0,-74.1225636758171,40.6130688088179
14184,46,49,0,-73.996342707858,40.7380357734057
14187,12,13,0,-73.8886456847976,40.8727667153417
14194,10,11,0,-73.849732761479,40.8835467449065
14198,8,18,1,-73.9303780172824,40.651735019297
14198,98,105,1,-73.93037674441,40.6517267881066
14199,12,12,0,-74.0066137035104,40.6383057308883
14207,18,18,0,-74.0004377316963,40.7143537494759
14208,9,11,0,-73.8630406775703,40.8910936861723
14219,29,29,0,-73.9429136766606,40.8232437052438
14222,14,14,0,-73.9619146933183,40.8005337835521
14234,18,20,0,-73.9440236803448,40.7464627582243
14236,14,14,1,-73.996888735215,40.6802977593737
14242,13,12,1,-73.9475946915483,40.6595777637896
14259,25,27,1,-73.9735616658723,40.7794697138601
14267,11,14,0,-73.9367567058381,40.6915477680095
14268,19,20,0,-73.833611769598,40.7563497523767
14273,23,27,0,-73.8956987740048,40.7039447636211
14281,10,11,0,-73.9261876871738,40.8253747188425
14283,16,18,0,-73.8595927013925,40.7522947889111
14291,22,25,0,-73.8327537733531,40.7537397382485
14298,42,42,0,-73.83191574227,40.7589327636111
14299,37,41,0,-73.9574786996079,40.6423628096434
14300,10,11,0,-73.9018417733158,40.8345877171442
14329,17,17,0,-73.9405126554968,40.824743719156
14334,14,15,1,-73.994778737604,40.6145427401088
14359,12,13,0,-74.0084577014628,40.7205847191079
14361,23,23,0,-73.9326357311783,40.8567057325907
14367,18,19,0,-73.9480777267075,40.6895198051487
14371,16,18,0,-73.9620287412214,40.7076137813119
14372,14,16,0,-73.8834617492685,40.8454927594877
14375,10,12,0,-73.9843446845784,40.6321448068505
14376,31,31,2,-73.9857767588017,40.7351837607078
14379,15,17,0,-73.9968389449237,40.7373499879161
14379,146,153,1,-73.9968376457825,40.7373417421228
14384,32,33,0,-73.9687176964237,40.6392728073119
14384,29,29,0,-73.968655680678,40.6390377601375
14386,25,27,1,-73.924259689269,40.8150407385713
14397,59,60,0,-73.9881387553169,40.7319437968686
14398,11,12,0,-73.9832616648299,40.6260257339196
14402,15,17,0,-73.7883717652152,40.7034457877587
14413,12,13,0,-73.7713318217703,40.7642577299885
14418,12,12,0,-73.9675407123691,40.6319167810083
14419,15,18,0,-73.9322006751762,40.7963517328723
14420,12,15,0,-74.0046416863861,40.7470057281662
14422,10,11,0,-73.8290568051991,40.7650837736012
14434,9,11,0,-73.794151772411,40.5929488155615
14440,18,18,0,-73.9587767553672,40.7639707634397
14441,16,15,1,-73.9042007760319,40.7007227478212
14446,20,20,0,-73.9373197825532,40.6230407775645
14454,14,14,0,-73.992826697356,40.6308787984652
14464,51,53,1,-73.9844676649086,40.7607587745806
14469,12,15,0,-73.9191897547292,40.814127745351
14480,13,13,0,-73.9397476923182,40.8011777277799
14503,42,45,0,-73.9444196580338,40.7947967288801
14521,14,15,0,-74.0034056693973,40.7387457665413
14522,26,27,1,-73.9959147349586,40.7589627635354
14523,19,19,0,-74.0149756551987,40.6405987942437
14537,20,21,1,-73.9366587581134,40.6690138100191
14551,10,11,0,-73.9114126836944,40.7049867636615
14553,20,19,1,-74.1320396826736,40.607748804442
14554,21,21,0,-73.940553719055,40.6956067673051
14555,54,68,1,-73.9197557048729,40.8681047229089
14573,12,12,1,-73.9109266694875,40.7688417700853
14594,11,12,0,-73.7932277302515,40.763132775376
14600,22,23,0,-73.9180846883434,40.7700507346844
14611,13,13,0,-74.0048016786656,40.7134847539552
14621,53,57,0,-73.7956868021342,40.7051437625153
14625,23,27,0,-74.0286676587119,40.621997761564
14633,34,34,0,-73.8536827746072,40.8733207301702
14642,11,11,1,-73.8362707715326,40.8391616885999
14649,15,15,0,-73.9897710577182,40.7572120017066
14649,187,205,5,-73.9897697597151,40.7572037516594
14653,43,54,0,-74.0026427006459,40.6072487945221
14657,11,13,0,-73.8769256826241,40.7483617320899
14667,10,13,0,-73.7925598094875,40.6876767594738
14669,17,19,0,-73.9665276805235,40.6866187857736
14676,22,26,0,-73.8694947024992,40.6844097731063
14682,20,20,0,-73.9825127434506,40.7232597366522
14689,26,29,0,-73.9509147287576,40.6653917280414
14691,9,11,0,-73.9197547095326,40.611668775296
14709,16,17,0,-73.9902887520635,40.6053198113727
14721,13,16,1,-73.806213745761,40.6827967467988
14743,13,14,0,-73.9494756915779,40.6497747676507
14750,15,16,0,-73.931604783891,40.6635487961624
14765,10,12,0,-73.8921197779819,40.8563947595066
14770,12,15,0,-73.8866966871879,40.8470766860012
14772,11,11,0,-73.8431957400041,40.860876706353
14785,11,11,0,-73.89959477777,40.6713127392331
14791,31,35,0,-74.0031066819428,40.7440167238099
14793,21,21,0,-73.8838087010171,40.7335517908432
14796,34,35,0,-73.9507807571124,40.7237617193902
14797,47,46,2,-73.9853576473523,40.7357757149324
14807,14,15,0,-73.8432057736265,40.7553387493122
14842,25,25,0,-73.9582437010906,40.6485187787688
14844,45,45,0,-73.9663427214277,40.7647127906651
14861,34,41,0,-73.9328787630766,40.6794667302038
14862,18,20,0,-73.952058704459,40.811421770007
14863,24,24,0,-73.9806966492743,40.750916723917
14868,25,25,0,-73.9128897010113,40.8352906915734
14875,9,11,0,-73.8855687606215,40.7015337681871
14876,10,12,0,-73.7541677805425,40.602228787649
14879,24,27,0,-73.88485479092,40.747525714557
14882,11,13,0,-73.9534147617916,40.5880588241206
14887,26,27,1,-73.9489357185127,40.5863077698229
14892,35,36,0,-73.9405676903891,40.7931767677719
14899,33,34,0,-73.9969286463669,40.7120557844891
14900,78,85,0,-73.9860797494678,40.762293748058
14907,93,98,1,-73.989392697412,40.7628497102853
14917,11,11,0,-73.811529811415,40.7022567360205
14918,48,59,0,-73.9561587326013,40.6945537750212
14923,13,14,0,-73.9640296903781,40.7095167795097
14925,36,41,0,-73.9751507355346,40.6808527377961
14928,12,12,0,-73.9511029408774,40.7109540310506
14928,47,50,0,-73.9511016579596,40.7109457888457
14940,62,64,0,-73.9363346828053,40.8204107519826
14940,10,11,0,-73.9362827311042,40.8204857633373
14950,15,15,0,-73.969092668971,40.6045417694558
14956,34,33,1,-73.956499751932,40.6095307986432
14971,12,12,0,-73.9346656714835,40.8429267514628
14982,16,15,1,-73.9560637362171,40.7636427595011
14983,72,73,2,-73.9977697020803,40.7167587585563
14992,20,24,0,-73.9229056862974,40.6524477450536
15008,13,13,0,-74.0054566989203,40.6394117562866
15014,11,11,0,-73.9760740459537,40.7514549934464
15014,139,155,2,-73.9760727526762,40.7514467441806
15018,13,16,0,-73.9649107139428,40.6487037774805
15022,59,63,0,-73.9918647105879,40.7441637381572
15038,11,11,0,-73.9373376723351,40.8392747674037
15042,14,15,0,-73.9972926671766,40.6794957257745
15043,63,65,2,-73.8930857425615,40.661822756669
15045,11,13,0,-73.916372736412,40.6976587473513
15047,11,11,1,-74.0301546449483,40.6256737976066
15048,14,15,0,-73.9265457392665,40.6523777756747
15055,19,26,0,-73.954826705177,40.6879677745466
15062,23,23,1,-73.907284715196,40.6902047806672
15066,79,80,3,-73.8973406725746,40.8674837201095
15085,10,11,0,-73.9255497114006,40.6914747214035
15090,11,14,0,-73.9361307220939,40.8435437358887
15092,13,14,0,-73.8833926854692,40.7464047177499
15096,10,11,0,-74.0874207005533,40.6475757612316
15127,28,30,0,-73.9520937202566,40.7813517322047
15134,41,43,0,-73.9605977352873,40.6600187810848
15147,15,17,0,-73.9149977386755,40.8317157021878
15155,19,22,0,-73.8805917902854,40.7501247067472
15157,11,11,0,-73.9166626847231,40.6661777857406
15159,12,12,0,-73.9828487333399,40.7013497667107
15168,16,18,0,-73.828348709767,40.8766737291239
15176,17,17,1,-73.8430697982007,40.6804267583338
15182,12,14,0,-73.9306147052238,40.6907527888497
15194,25,25,1,-73.9480786597079,40.7745797385914
15207,19,21,0,-73.9409466664429,40.651215784669
15214,31,33,0,-74.000638688875,40.737217790841
15217,11,12,0,-73.9193976931033,40.8238467497103
15218,30,34,0,-73.9611266842039,40.6940007872085
15220,18,23,0,-73.9019076688529,40.8580807420512
15221,63,77,1,-73.9310816722748,40.6582867570927
15238,23,23,0,-73.9304597004585,40.67580571983
15247,36,46,0,-73.9499966708172,40.6752047443038
15273,15,15,0,-73.9386317193771,40.8499747046641
15277,16,17,0,-73.9785067505777,40.5963807996392
15308,59,64,0,-73.9886966902937,40.7484867295462
15315,13,15,0,-73.9332467438364,40.6889527425051
15319,46,48,0,-73.9924497124402,40.7484717214458
15320,12,13,0,-73.8553427237743,40.8554217337964
