MPOCE10,TADCE10,GEOID10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
72026200,00000006,7202620000000006,G6300,S,18396938,0,+39.7979762,-089.6334109
72026200,00000005,7202620000000005,G6300,S,15261945,0,+39.7988183,-089.6855082
06000001,00000028,0600000100000028,G6300,S,5692921549,52224721,+37.7327901,-120.1258921
72562400,00000085,7256240000000085,G6300,S,629207051,2811948,+39.1455515,-084.9939631
72562400,00000084,7256240000000084,G6300,S,160826403,3356758,+39.1769377,-084.8871293
25000000,00000007,2500000000000007,G6300,S,966776719,10383675,+42.6021131,-072.7540896
25000000,00000008,2500000000000008,G6300,S,169249623,7215072,+42.5903186,-072.5424178
25000000,00000009,2500000000000009,G6300,S,675202416,47812013,+42.5529076,-072.3915578
22774632,00000001,2277463200000001,G6300,S,40604083072,124131429,+41.0094529,-118.2358473
20000000,00000020,2000000000000020,G6300,S,1480840386,13935941,+38.5580187,-095.2789618
55000000,00000505,5500000000000505,G6300,S,782899147,4684028,+44.9591990,-092.3855803
55000000,00000503,5500000000000503,G6300,S,896989999,18369799,+45.1195914,-092.4497869
55000000,00000504,5500000000000504,G6300,S,172857753,11534220,+44.9437492,-092.6981874
44197400,000001BW,44197400000001BW,G6300,S,37139314,25394847,+41.7300069,-071.2975090
44197400,000001BR,44197400000001BR,G6300,S,25445611,27921608,+41.6757303,-071.2733310
04000000,ADOT0008,04000000ADOT0008,G6300,S,3107600756,2947335,+31.5332709,-110.8425547
04000000,ADOT0007,04000000ADOT0007,G6300,S,95994623,140738,+31.3714486,-110.9195711
08197703,TAD00006,08197703TAD00006,G6300,S,1619430207,10599905,+38.0789009,-104.8395281
08197703,TAD00007,08197703TAD00007,G6300,S,709559090,5984338,+38.3858089,-104.7958817
08197703,TAD00005,08197703TAD00005,G6300,S,2115602422,5960125,+38.0333213,-104.3361397
08197703,TAD00004,08197703TAD00004,G6300,S,16376539,104263,+38.2515098,-104.6566323
08197703,TAD00001,08197703TAD00001,G6300,S,26461972,899770,+38.2756333,-104.6235025
08197703,TAD00002,08197703TAD00002,G6300,S,12331950,0,+38.2854500,-104.5826005
08197703,TAD00003,08197703TAD00003,G6300,S,1680213939,6735882,+38.3734112,-104.3284260
72017100,26065001,7201710026065001,G6300,S,55455778,785345,+42.6335184,-084.5158672
72017100,26065008,7201710026065008,G6300,S,14696231,174822,+42.6888967,-084.5569166
72017100,26404103,7201710026404103,G6300,S,14263331,238915,+42.7374306,-084.5761624
72017100,26404107,7201710026404107,G6300,S,41060456,931633,+42.7777033,-084.4674718
22774622,00000020,2277462200000020,G6300,S,3208347135,178892477,+31.5390820,-091.7724702
22774608,00000006,2277460800000006,G6300,S,1575642273,28282989,+39.6210227,-106.1375545
72017100,26404106,7201710026404106,G6300,S,17714986,130063,+42.7495728,-084.5260528
72017100,26404108,7201710026404108,G6300,S,238089545,3616380,+42.7292194,-084.2771810
72017100,26404105,7201710026404105,G6300,S,345489358,2629349,+42.5180868,-084.5468468
72017100,26065009,7201710026065009,G6300,S,22984240,799376,+42.6970562,-084.5250404
72017100,26065002,7201710026065002,G6300,S,690238389,3019710,+42.5503255,-084.2954968
72017100,26065005,7201710026065005,G6300,S,22342808,330683,+42.7081637,-084.4888637
72017100,26065003,7201710026065003,G6300,S,20463026,255701,+42.7428191,-084.4340895
72017100,26065006,7201710026065006,G6300,S,43479445,491066,+42.7018757,-084.4139627
