O,D,VAL
3619820100002004,3619820100002001,220
3619820100002004,3619820100002002,480
3619820100002004,3619820100002003,810
3619820100002004,3619820100002004,2670
3619820100002004,3619820100002005,590
3619820100002004,3619820100002006,290
3619820100002004,3619820100002007,360
3619820100002004,3619820100002008,200
3619820100002004,3619820100002010,270
3619820100002004,3619820100002011,1045
3619820100002004,3619820100002012,380
3619820100002004,3619820100002013,185
3619820100002004,3619820100002014,550
3619820100002004,3619820100002015,435
3619820100002004,3619820100002016,205
3619820100002004,3619820100002017,160
3619820100002004,3619820100002020,105
3619820100002004,3619820100002021,210
3619820100002004,3619820100002023,280
3619820100002004,3619820100002026,310
3619820100002004,3619820100002028,420
3619820100002004,3619820100002029,295
3619820100002004,3619820100002031,150
3619820100002004,3619820100002033,205
3619820100002004,3619820100002036,150
3619820100002004,3619820100002038,120
3619820100002004,3619820100002040,205
3619820100002004,3619820100002044,120
3619820100002004,3619820100002045,335
3619820100002004,3619820100002046,115
3619820100002004,3619820100003001,375
3619820100002004,3619820100003002,165
3619820100002004,3619820100003003,160
3619820100002004,3619820100003014,320
3619820100002004,3619820100003018,145
3619820100002004,3619820100003023,135
3619820100002004,3619820100003025,300
3619820100002004,3619820100003031,205
3619820100002005,3619820100001001,1040
3619820100002005,3619820100001002,860
3619820100002005,3619820100001003,275
3619820100002005,3619820100001004,250
3619820100002005,3619820100001005,145
3619820100002005,3619820100001006,380
3619820100002005,3619820100001007,250
3619820100002005,3619820100001008,895
3619820100002005,3619820100001009,415
3619820100002005,3619820100001010,1455
3619820100002005,3619820100001011,475
3619820100002005,3619820100001012,140
3619820100002005,3619820100001014,160
3619820100002005,3619820100001015,345
3619820100002005,3619820100001016,305
3619820100002005,3619820100001017,160
3619820100002005,3619820100001022,110
3619820100002005,3619820100002001,350
3619820100002005,3619820100002002,390
3619820100002005,3619820100002003,730
3619820100002005,3619820100002004,920
3619820100002005,3619820100002005,2725
3619820100002005,3619820100002006,165
3619820100002005,3619820100002007,685
3619820100002005,3619820100002009,180
3619820100002005,3619820100002010,300
3619820100002005,3619820100002011,570
3619820100002005,3619820100002012,305
3619820100002005,3619820100002013,500
3619820100002005,3619820100002014,485
3619820100002005,3619820100002015,245
3619820100002005,3619820100002017,110
3619820100002005,3619820100002020,185
3619820100002005,3619820100002023,185
3619820100002005,3619820100002025,210
3619820100002005,3619820100002026,265
3619820100002005,3619820100002027,225
3619820100002005,3619820100002028,445
3619820100002005,3619820100002029,220
3619820100002005,3619820100002030,155
3619820100002005,3619820100002031,160
3619820100002005,3619820100002035,110
3619820100002005,3619820100002038,115
3619820100002005,3619820100002042,110
3619820100002005,3619820100002045,380
3619820100002005,3619820100002047,145
3619820100002005,3619820100003001,855
3619820100002005,3619820100003003,145
3619820100002005,3619820100003012,245
3619820100002005,3619820100003014,545
3619820100002005,3619820100003025,140
3619820100002005,3619820100003031,120
3619820100002005,3619820100003035,135
3619820100002006,3619820100001001,1205
3619820100002006,3619820100001002,1020
3619820100002006,3619820100001003,185
3619820100002006,3619820100001006,600
3619820100002006,3619820100001007,240
3619820100002006,3619820100001008,1025
3619820100002006,3619820100001009,605
3619820100002006,3619820100001010,1685
3619820100002006,3619820100001011,400
3619820100002006,3619820100001012,165
3619820100002006,3619820100001013,330
3619820100002006,3619820100001014,110
3619820100002006,3619820100001015,110
3619820100002006,3619820100001016,185
3619820100002006,3619820100001018,130
3619820100002006,3619820100001019,110
3619820100002006,3619820100002002,175
3619820100002006,3619820100002003,220
3619820100002006,3619820100002004,340
3619820100002006,3619820100002005,175
3619820100002006,3619820100002006,1625
3619820100002006,3619820100002007,465
3619820100002006,3619820100002009,310
3619820100002006,3619820100002010,385
3619820100002006,3619820100002011,1785
3619820100002006,3619820100002012,650
3619820100002006,3619820100002013,240
3619820100002006,3619820100002014,555
3619820100002006,3619820100002015,450
3619820100002006,3619820100002017,200
3619820100002006,3619820100002019,150
3619820100002006,3619820100002020,335
3619820100002006,3619820100002021,105
3619820100002006,3619820100002022,105
3619820100002006,3619820100002023,290
3619820100002006,3619820100002025,115
3619820100002006,3619820100002026,310
3619820100002006,3619820100002027,285
3619820100002006,3619820100002028,385
3619820100002006,3619820100002029,260
3619820100002006,3619820100002030,150
3619820100002006,3619820100002033,105
3619820100002006,3619820100002037,105
3619820100002006,3619820100002038,130
3619820100002006,3619820100002040,195
3619820100002006,3619820100002044,190
3619820100002006,3619820100002045,325
3619820100002006,3619820100002046,125
3619820100002006,3619820100003001,300
3619820100002006,3619820100003002,125
3619820100002006,3619820100003025,210
3619820100002006,3619820100003031,135
3619820100002006,3619820100003035,110
3619820100002006,3619820100004002,145
3619820100002007,3619820100001001,1270
3619820100002007,3619820100001002,940
3619820100002007,3619820100001003,225
3619820100002007,3619820100001004,230
3619820100002007,3619820100001005,215
3619820100002007,3619820100001006,545
3619820100002007,3619820100001007,460
3619820100002007,3619820100001008,780
3619820100002007,3619820100001009,480
3619820100002007,3619820100001010,1960
3619820100002007,3619820100001011,515
3619820100002007,3619820100001014,110
3619820100002007,3619820100001015,275
3619820100002007,3619820100001018,140
3619820100002007,3619820100001025,105
3619820100002007,3619820100002001,110
3619820100002007,3619820100002002,350
3619820100002007,3619820100002003,175
3619820100002007,3619820100002004,255
3619820100002007,3619820100002005,280
3619820100002007,3619820100002006,545
3619820100002007,3619820100002007,2440
3619820100002007,3619820100002008,565
3619820100002007,3619820100002009,535
3619820100002007,3619820100002010,330
3619820100002007,3619820100002011,1220
3619820100002007,3619820100002012,615
3619820100002007,3619820100002013,445
3619820100002007,3619820100002014,465
3619820100002007,3619820100002015,345
3619820100002007,3619820100002016,135
3619820100002007,3619820100002017,145
3619820100002007,3619820100002020,150
3619820100002007,3619820100002021,160
3619820100002007,3619820100002023,225
3619820100002007,3619820100002026,455
3619820100002007,3619820100002027,180
3619820100002007,3619820100002028,420
3619820100002007,3619820100002029,415
3619820100002007,3619820100002031,300
3619820100002007,3619820100002033,120
3619820100002007,3619820100002037,130
3619820100002007,3619820100002038,185
3619820100002007,3619820100002043,135
3619820100002007,3619820100002045,255
3619820100002007,3619820100003001,330
3619820100002008,3619820100001001,185
3619820100002008,3619820100001002,115
3619820100002008,3619820100001006,120
3619820100002008,3619820100001008,180
3619820100002008,3619820100001010,350
3619820100002008,3619820100002001,130
3619820100002008,3619820100002002,450
3619820100002008,3619820100002007,445
3619820100002008,3619820100002008,1725
3619820100002008,3619820100002009,185
3619820100002008,3619820100002011,295
3619820100002008,3619820100002012,115
3619820100002008,3619820100002013,145
3619820100002008,3619820100002014,220
3619820100002008,3619820100002015,135
3619820100002008,3619820100002026,295
3619820100002008,3619820100002027,140
3619820100002008,3619820100002028,225
3619820100002008,3619820100002029,220
3619820100002008,3619820100003001,115
3619820100002009,3419820000000068,120
3619820100002009,3619820100001001,1165
3619820100002009,3619820100001002,1135
3619820100002009,3619820100001003,275
3619820100002009,3619820100001005,205
3619820100002009,3619820100001006,685
3619820100002009,3619820100001007,260
3619820100002009,3619820100001008,1170
3619820100002009,3619820100001009,555
3619820100002009,3619820100001010,2075
3619820100002009,3619820100001011,425
3619820100002009,3619820100001012,170
3619820100002009,3619820100001013,180
3619820100002009,3619820100001015,260
3619820100002009,3619820100002002,130
3619820100002009,3619820100002008,185
3619820100002009,3619820100002009,2305
3619820100002009,3619820100002010,355
3619820100002009,3619820100002011,935
3619820100002009,3619820100002012,290
3619820100002009,3619820100002013,115
3619820100002009,3619820100002014,495
3619820100002009,3619820100002015,175
3619820100002009,3619820100002016,120
3619820100002009,3619820100002017,150
3619820100002009,3619820100002026,185
3619820100002009,3619820100002027,145
3619820100002009,3619820100002028,160
3619820100002009,3619820100002029,165
3619820100002009,3619820100002030,110
3619820100002010,3619820100001001,845
3619820100002010,3619820100001002,1100
3619820100002010,3619820100001004,105
3619820100002010,3619820100001006,480
3619820100002010,3619820100001007,175
3619820100002010,3619820100001008,565
3619820100002010,3619820100001009,255
3619820100002010,3619820100001010,1265
3619820100002010,3619820100001011,405
3619820100002010,3619820100001015,275
3619820100002010,3619820100001016,125
3619820100002010,3619820100002001,200
3619820100002010,3619820100002004,145
3619820100002010,3619820100002007,110
3619820100002010,3619820100002008,150
3619820100002010,3619820100002009,315
3619820100002010,3619820100002010,1405
3619820100002010,3619820100002011,680
3619820100002010,3619820100002012,355
3619820100002010,3619820100002014,145
3619820100002010,3619820100002028,130
3619820100002010,3619820100003001,195
3619820100002011,3619820100001001,1430
3619820100002011,3619820100001002,1230
3619820100002011,3619820100001003,135
3619820100002011,3619820100001005,185
3619820100002011,3619820100001006,480
3619820100002011,3619820100001007,145
3619820100002011,3619820100001008,840
3619820100002011,3619820100001009,425
3619820100002011,3619820100001010,2150
3619820100002011,3619820100001011,640
3619820100002011,3619820100001012,105
3619820100002011,3619820100001013,120
3619820100002011,3619820100001015,145
3619820100002011,3619820100001016,230
3619820100002011,3619820100002010,135
3619820100002011,3619820100002011,2700
3619820100002011,3619820100002012,440
3619820100002011,3619820100002013,225
3619820100002011,3619820100002014,315
3619820100002011,3619820100002023,125
3619820100002011,3619820100002045,110
3619820100002011,3619820100003001,235
3619820100002012,3619820100001001,1415
3619820100002012,3619820100001002,1095
3619820100002012,3619820100001003,255
3619820100002012,3619820100001006,395
3619820100002012,3619820100001007,115
3619820100002012,3619820100001008,1000
3619820100002012,3619820100001009,440
3619820100002012,3619820100001010,2670
3619820100002012,3619820100001011,635
3619820100002012,3619820100001013,170
3619820100002012,3619820100001015,250
3619820100002012,3619820100002010,120
3619820100002012,3619820100002011,530
3619820100002012,3619820100002012,2390
3619820100002012,3619820100002013,160
3619820100002012,3619820100002014,215
3619820100002013,3619820100001001,1430
3619820100002013,3619820100001002,1570
3619820100002013,3619820100001003,210
3619820100002013,3619820100001004,160
3619820100002013,3619820100001005,240
3619820100002013,3619820100001006,825
3619820100002013,3619820100001007,285
3619820100002013,3619820100001008,1235
3619820100002013,3619820100001009,500
3619820100002013,3619820100001010,2540
3619820100002013,3619820100001011,715
3619820100002013,3619820100001012,210
3619820100002013,3619820100001013,245
3619820100002013,3619820100001015,290
3619820100002013,3619820100001021,205
3619820100002013,3619820100002002,225
3619820100002013,3619820100002003,165
3619820100002013,3619820100002004,225
