id,Zone,Area,BlockStart,BlockEnd,PayBoxAddress,Dir,StreetName,StreetSU,Address,LOC,LAT,LNG,ExistingRevenue,RevenueValue,FineLevel,NumberSpaces,Required,FullUtilizationAmount,2013_2014FullUtilization,UtilizationRate,Impacted,CBD,CostPerHour
1577,1,451,4405,4411,4407,N,WOLCOTT,AVE,"4407 N WOLCOTT AVE, Chicago, IL","(41.961987, -87.67557599999999)",41.961987,-87.675576,7851.78,7851.78,50,4,Non-CBD,22536,5634,0.3484,Impacted,Non-CBD,2
1578,1,313,3502,3508,3504,W,WOLFRAM,ST,"3504 W WOLFRAM ST, Chicago, IL","(41.93307410000001, -87.71433359999999)",41.9330741,-87.7143336,4749.15,4749.15,50,4,Non-CBD,22536,5634,0.2107,Impacted,Non-CBD,2
1579,1,313,3505,3511,3507,W,WOLFRAM,ST,"3507 W WOLFRAM ST, Chicago, IL","(41.9330582, -87.7143033)",41.9330582,-87.7143033,7353.88,7353.88,50,4,Non-CBD,22536,5634,0.3263,Impacted,Non-CBD,2
1580,1,729,1603,1609,1607,N,WOOD,ST,"1607 N WOOD ST, Chicago, IL","(41.9109049, -87.6725721)",41.9109049,-87.6725721,13983.53,13983.53,50,4,Non-CBD,35056,8764,0.3989,Impacted,Non-CBD,2
1581,1,729,1606,1608,1608,N,WOOD,ST,"1608 N WOOD ST, Chicago, IL","(41.9106952, -87.672614)",41.9106952,-87.672614,10338.07,10338.07,50,3,Non-CBD,26292,8764,0.3932,Impacted,Non-CBD,2
1582,1,313,2820,2822,2822,N,WOODARD,ST,"2822 N WOODARD ST, Chicago, IL","(41.9326769, -87.71233680000002)",41.9326769,-87.7123368,3820.03,3820.03,50,2,Non-CBD,11268,5634,0.339,Impacted,Non-CBD,2
1583,1,463,4701,4729,4715,W,BELMONT,AVE,"4715 W BELMONT AVE, Chicago, IL","(41.9388432, -87.7452081)",41.9388432,-87.7452081,3447.55,3447.55,50,10,Non-CBD,82420,8242,0.0418,Impacted,Non-CBD,2
1584,1,503,4736,4752,4742,N,PULASKI,RD,"4742 N PULASKI RD, Chicago, IL","(41.9677628, -87.72802560000001)",41.9677628,-87.7280256,3024.16,3024.16,50,5,Non-CBD,41210,8242,0.0734,Impacted,Non-CBD,2
1585,1,521,5503,5521,5511,N,LINCOLN,AVE,"5511 N LINCOLN AVE, Chicago, IL","(41.9817343, -87.6926541)",41.9817343,-87.6926541,6739.66,6739.66,50,7,Non-CBD,61348,8764,0.1099,Impacted,Non-CBD,2
1586,1,487,6504,6514,6512,N,CLARK,ST,"6512 N CLARK ST, Chicago, IL","(41.999283, -87.67136699999999)",41.999283,-87.671367,1935.17,1935.17,50,4,Non-CBD,35056,8764,0.0552,Impacted,Non-CBD,2
1587,1,486,6402,6408,6408,N,MAGNOLIA,AVE,"6408 N MAGNOLIA AVE, Chicago, IL","(41.9984979, -87.66188679999999)",41.9984979,-87.6618868,5239.58,5239.58,50,4,Non-CBD,35056,8764,0.1495,Impacted,Non-CBD,2
1588,1,486,6403,6409,6409,N,MAGNOLIA,AVE,"6409 N MAGNOLIA AVE, Chicago, IL","(41.9984488, -87.6618494)",41.9984488,-87.6618494,5111.76,5111.76,50,5,Non-CBD,43820,8764,0.1167,Impacted,Non-CBD,2
1589,1,487,1603,1605,1605,W,GRANVILLE,AVE,"1605 W GRANVILLE AVE, Chicago, IL","(41.9944166, -87.67042599999999)",41.9944166,-87.670426,3849.42,3849.42,50,2,Non-CBD,17528,8764,0.2196,Impacted,Non-CBD,2
1590,1,489,1477,1481,1481,W,CATALPA,AVE,"1481 W CATALPA AVE, Chicago, IL","(41.9816542, -87.6679267)",41.9816542,-87.6679267,2100.91,2100.91,50,3,Non-CBD,16902,5634,0.1243,Impacted,Non-CBD,2
1591,1,729,1604,1606,1606,N,HERMITAGE,AVE,"1606 N HERMITAGE AVE, Chicago, IL","(41.9108066, -87.67138829999999)",41.9108066,-87.6713883,3306.27,3306.27,50,2,Non-CBD,11268,5634,0.2934,Impacted,Non-CBD,2
1592,1,492,4804,4810,4806,N,WOLCOTT,AVE,"4806 N WOLCOTT AVE, Chicago, IL","(41.9690282, -87.67622639999999)",41.9690282,-87.6762264,8905.19,8905.19,50,4,Non-CBD,22536,5634,0.3952,Impacted,Non-CBD,2
1593,1,482,6501,6545,6515,N,WESTERN,AVE,"6515 N WESTERN AVE, Chicago, IL","(41.9999494, -87.6898604)",41.9999494,-87.6898604,1306.89,1306.89,50,14,Non-CBD,122696,8764,0.0107,Impacted,Non-CBD,2
1594,1,482,6501,6545,6535,N,WESTERN,AVE,"6535 N WESTERN AVE, Chicago, IL","(42.0000127, -87.68986249999999)",42.0000127,-87.6898625,280.81,280.81,50,8,Non-CBD,70112,8764,0.004,Impacted,Non-CBD,2
1595,1,716,1708,1722,1710,N,DAMEN,AVE,"1710 N DAMEN AVE, Chicago, IL","(41.9127009, -87.6778121)",41.9127009,-87.6778121,18382.88,18382.88,50,4,Non-CBD,35056,8764,0.5244,Impacted,Non-CBD,2
1596,1,641,5840,5868,5840,N,LINCOLN,AVE,"5840 N LINCOLN AVE, Chicago, IL","(41.987485, -87.70307199999999)",41.987485,-87.703072,4509.49,4509.49,50,8,Non-CBD,70112,8764,0.0643,Impacted,Non-CBD,2
1597,1,708,1210,1278,1248,W,GREENLEAF,AVE,"1248 W GREENLEAF AVE, Chicago, IL","(42.01042, -87.661391)",42.01042,-87.661391,10223.72,10223.72,50,10,Non-CBD,25550,2555,0.4001,Impacted,Non-CBD,0.5
1598,1,708,1210,1278,1230,W,GREENLEAF,AVE,"1230 W GREENLEAF AVE, Chicago, IL","(42.0108499, -87.6616126)",42.0108499,-87.6616126,8266.98,8266.98,50,10,Non-CBD,25550,2555,0.3236,Impacted,Non-CBD,0.5
1599,1,708,1210,1278,1216,W,GREENLEAF,AVE,"1216 W GREENLEAF AVE, Chicago, IL","(42.0104252, -87.66092359999999)",42.0104252,-87.6609236,12430.85,12430.85,50,13,Non-CBD,33215,2555,0.3743,Impacted,Non-CBD,0.5
1600,1,716,1865,1895,1875,N,MILWAUKEE,AVE,"1875 N MILWAUKEE AVE, Chicago, IL","(41.9157272, -87.68528390000002)",41.9157272,-87.6852839,26484.47,26484.47,50,8,Non-CBD,70112,8764,0.3777,Impacted,Non-CBD,2
1601,1,716,1908,1932,1912,N,MILWAUKEE,AVE,"1912 N MILWAUKEE AVE, Chicago, IL","(41.916083, -87.686741)",41.916083,-87.686741,22144.84,22144.84,50,7,Non-CBD,61348,8764,0.361,Impacted,Non-CBD,2
1602,1,716,1868,1904,1890,N,MILWAUKEE,AVE,"1890 N MILWAUKEE AVE, Chicago, IL","(41.9155747, -87.68606910000001)",41.9155747,-87.6860691,32705.99,32705.99,50,14,Non-CBD,122696,8764,0.2666,Impacted,Non-CBD,2
1603,1,716,1901,1931,1913,N,MILWAUKEE,AVE,"1913 N MILWAUKEE AVE, Chicago, IL","(41.9164037, -87.6863431)",41.9164037,-87.6863431,23831.34,23831.34,50,11,Non-CBD,96404,8764,0.2472,Impacted,Non-CBD,2
1604,1,466,4705,4713,4709,N,BROADWAY,ST,"4709 N BROADWAY ST, Chicago, IL","(41.9674314, -87.6587467)",41.9674314,-87.6587467,8338.11,8338.11,50,4,Non-CBD,35056,8764,0.2379,Impacted,Non-CBD,2
1605,2,443,932,936,936,W,ADDISON,ST,"936 W ADDISON ST, Chicago, IL","(41.9472535, -87.6535433)",41.9472535,-87.6535433,4607.09,4607.09,50,2,Non-CBD,17528,8764,0.2628,Impacted,Non-CBD,2
1606,2,443,949,957,955,W,ADDISON,ST,"955 W ADDISON ST, Chicago, IL","(41.9471657, -87.6539828)",41.9471657,-87.6539828,12699.12,12699.12,50,5,Non-CBD,43820,8764,0.2898,Impacted,Non-CBD,2
1607,2,446,552,554,554,W,ALDINE,AVE,"554 W ALDINE AVE, Chicago, IL","(41.9422608, -87.64399650000001)",41.9422608,-87.6439965,7542.23,7542.23,50,2,Non-CBD,11268,5634,0.6693,Impacted,Non-CBD,2
1608,2,446,559,561,559,W,ALDINE,AVE,"559 W ALDINE AVE, Chicago, IL","(41.941983, -87.644126)",41.941983,-87.644126,7309.59,7309.59,50,2,Non-CBD,11268,5634,0.6487,Impacted,Non-CBD,2
1609,2,446,604,606,604,W,ALDINE,AVE,"604 W ALDINE AVE, Chicago, IL","(41.9418748, -87.6447271)",41.9418748,-87.6447271,4249.65,4249.65,50,1,Non-CBD,5634,5634,0.7543,Impacted,Non-CBD,2
1610,2,437,754,762,758,W,ALDINE,AVE,"758 W ALDINE AVE, Chicago, IL","(41.941808, -87.6485574)",41.941808,-87.6485574,18390.93,18390.93,50,5,Non-CBD,43820,8764,0.4197,Impacted,Non-CBD,2
1611,2,437,802,806,804,W,ALDINE,AVE,"804 W ALDINE AVE, Chicago, IL","(41.94179829999999, -87.6494752)",41.9417983,-87.6494752,9395.09,9395.09,50,3,Non-CBD,26292,8764,0.3573,Impacted,Non-CBD,2
1612,2,437,803,811,805,W,ALDINE,AVE,"805 W ALDINE AVE, Chicago, IL","(41.9417692, -87.6499396)",41.9417692,-87.6499396,20239.99,20239.99,50,5,Non-CBD,43820,8764,0.4619,Impacted,Non-CBD,2
1613,2,443,861,865,863,W,ALDINE,AVE,"863 W ALDINE AVE, Chicago, IL","(41.94175389999999, -87.6515031)",41.9417539,-87.6515031,6101.71,6101.71,50,3,Non-CBD,16902,5634,0.361,Impacted,Non-CBD,2
1614,2,439,464,464,464,W,ARLINGTON,PL,"464 W ARLINGTON PL, Chicago, IL","(41.9268923, -87.6410125)",41.9268923,-87.6410125,10023.8,10023.8,50,2,Non-CBD,11268,5634,0.8896,Impacted,Non-CBD,2
1615,2,251,1735,1933,1797,N,CLARK,ST,"1797 N CLARK ST, Chicago, IL","(41.9143011, -87.63352929999999)",41.9143011,-87.6335293,82343.34,82343.34,50,17,Non-CBD,148988,8764,0.5527,Impacted,Non-CBD,2
1616,2,929,651,657,653,W,ARMITAGE,AVE,"653 W ARMITAGE AVE, Chicago, IL","(41.9180189, -87.64578709999999)",41.9180189,-87.6457871,12175.01,12175.01,50,4,Non-CBD,35056,8764,0.3473,Impacted,Non-CBD,2
1617,2,929,702,742,716,W,ARMITAGE,AVE,"716 W ARMITAGE AVE, Chicago, IL","(41.9182091, -87.6467833)",41.9182091,-87.6467833,24383.01,24383.01,50,8,Non-CBD,70112,8764,0.3478,Impacted,Non-CBD,2
1618,2,929,702,742,738,W,ARMITAGE,AVE,"738 W ARMITAGE AVE, Chicago, IL","(41.9181997, -87.64745309999999)",41.9181997,-87.6474531,26242.71,26242.71,50,9,Non-CBD,78876,8764,0.3327,Impacted,Non-CBD,2
1619,2,929,707,719,715,W,ARMITAGE,AVE,"715 W ARMITAGE AVE, Chicago, IL","(41.91806039999999, -87.6467849)",41.9180604,-87.6467849,16163.63,16163.63,50,5,Non-CBD,43820,8764,0.3689,Impacted,Non-CBD,2
1620,2,438,808,828,808,W,ARMITAGE,AVE,"808 W ARMITAGE AVE, Chicago, IL","(41.918345, -87.6490534)",41.918345,-87.6490534,37029.21,37029.21,50,8,Non-CBD,70112,8764,0.5281,Impacted,Non-CBD,2
1621,2,438,811,823,823,W,ARMITAGE,AVE,"823 W ARMITAGE AVE, Chicago, IL","(41.917944, -87.64945399999999)",41.917944,-87.649454,30512.41,30512.41,50,4,Non-CBD,35056,8764,0.8704,Impacted,Non-CBD,2
1622,2,438,836,850,844,W,ARMITAGE,AVE,"844 W ARMITAGE AVE, Chicago, IL","(41.91842, -87.6502299)",41.91842,-87.6502299,37894.94,37894.94,50,6,Non-CBD,52584,8764,0.7207,Impacted,Non-CBD,2
1623,2,438,835,859,843,W,ARMITAGE,AVE,"843 W ARMITAGE AVE, Chicago, IL","(41.9179569, -87.65025779999999)",41.9179569,-87.6502578,55911.73,55911.73,50,8,Non-CBD,70112,8764,0.7975,Impacted,Non-CBD,2
1624,2,438,902,924,912,W,ARMITAGE,AVE,"912 W ARMITAGE AVE, Chicago, IL","(41.9181343, -87.6515225)",41.9181343,-87.6515225,70153.25,70153.25,50,11,Non-CBD,96404,8764,0.7277,Impacted,Non-CBD,2
1625,2,438,917,925,917,W,ARMITAGE,AVE,"917 W ARMITAGE AVE, Chicago, IL","(41.9179082, -87.6516904)",41.9179082,-87.6516904,50523.84,50523.84,50,6,Non-CBD,52584,8764,0.9608,Impacted,Non-CBD,2
1626,2,438,936,952,948,W,ARMITAGE,AVE,"948 W ARMITAGE AVE, Chicago, IL","(41.9183537, -87.65286929999999)",41.9183537,-87.6528693,26965.43,26965.43,50,7,Non-CBD,61348,8764,0.4395,Impacted,Non-CBD,2
1627,2,438,937,951,949,W,ARMITAGE,AVE,"949 W ARMITAGE AVE, Chicago, IL","(41.9178985, -87.6528282)",41.9178985,-87.6528282,35104.16,35104.16,50,6,Non-CBD,52584,8764,0.6676,Impacted,Non-CBD,2
1628,2,438,1004,1022,1012,W,ARMITAGE,AVE,"1012 W ARMITAGE AVE, Chicago, IL","(41.91836, -87.653967)",41.91836,-87.653967,60917.79,60917.79,50,12,Non-CBD,105168,8764,0.5792,Impacted,Non-CBD,2
1629,2,438,1011,1019,1011,W,ARMITAGE,AVE,"1011 W ARMITAGE AVE, Chicago, IL","(41.9178661, -87.6539705)",41.9178661,-87.6539705,47687.19,47687.19,50,7,Non-CBD,61348,8764,0.7773,Impacted,Non-CBD,2
1630,2,438,1116,1134,1128,W,ARMITAGE,AVE,"1128 W ARMITAGE AVE, Chicago, IL","(41.9183184, -87.6565152)",41.9183184,-87.6565152,36250.95,36250.95,50,6,Non-CBD,52584,8764,0.6894,Impacted,Non-CBD,2
1631,2,438,1148,1170,1150,W,ARMITAGE,AVE,"1150 W ARMITAGE AVE, Chicago, IL","(41.9180606, -87.6574153)",41.9180606,-87.6574153,47155.32,47155.32,50,10,Non-CBD,87640,8764,0.5381,Impacted,Non-CBD,2
1632,2,438,1113,1175,1153,W,ARMITAGE,AVE,"1153 W ARMITAGE AVE, Chicago, IL","(41.9180311, -87.65764390000001)",41.9180311,-87.6576439,57079.31,57079.31,50,11,Non-CBD,96404,8764,0.5921,Impacted,Non-CBD,2
1633,2,438,1113,1175,1117,W,ARMITAGE,AVE,"1117 W ARMITAGE AVE, Chicago, IL","(41.91779349999999, -87.65621290000001)",41.9177935,-87.6562129,43290.17,43290.17,50,7,Non-CBD,61348,8764,0.7056,Impacted,Non-CBD,2
1634,2,344,1753,1767,1759,W,ARMITAGE,AVE,"1759 W ARMITAGE AVE, Chicago, IL","(41.9175652, -87.67219469999999)",41.9175652,-87.6721947,366.56,366.56,50,8,Non-CBD,65936,8242,0.0056,Impacted,Non-CBD,2
1635,2,323,3039,3053,3045,N,ASHLAND,AVE,"3045 N ASHLAND AVE, Chicago, IL","(41.937348, -87.6682755)",41.937348,-87.6682755,5921.32,5921.32,50,6,Non-CBD,52584,8764,0.1126,Impacted,Non-CBD,2
1636,2,323,3106,3128,3120,N,ASHLAND,AVE,"3120 N ASHLAND AVE, Chicago, IL","(41.9389129, -87.66872459999999)",41.9389129,-87.6687246,10851.63,10851.63,50,13,Non-CBD,113932,8764,0.0952,Impacted,Non-CBD,2
1637,2,323,3111,3137,3125,N,ASHLAND,AVE,"3125 N ASHLAND AVE, Chicago, IL","(41.9386379, -87.6685176)",41.9386379,-87.6685176,9178.59,9178.59,50,8,Non-CBD,70112,8764,0.1309,Impacted,Non-CBD,2
1638,2,324,3210,3246,3238,N,ASHLAND,AVE,"3238 N ASHLAND AVE, Chicago, IL","(41.9406416, -87.6686905)",41.9406416,-87.6686905,31637.96,31637.96,50,7,Non-CBD,61348,8764,0.5157,Impacted,Non-CBD,2
1639,2,324,3213,3225,3221,N,ASHLAND,AVE,"3221 N ASHLAND AVE, Chicago, IL","(41.940417, -87.66847729999999)",41.940417,-87.6684773,3181.11,3181.11,50,8,Non-CBD,70112,8764,0.0454,Impacted,Non-CBD,2
1640,2,324,3235,3251,3243,N,ASHLAND,AVE,"3243 N ASHLAND AVE, Chicago, IL","(41.9408739, -87.66866189999999)",41.9408739,-87.6686619,27364.72,27364.72,50,11,Non-CBD,96404,8764,0.2839,Impacted,Non-CBD,2
1641,2,325,3307,3327,3317,N,ASHLAND,AVE,"3317 N ASHLAND AVE, Chicago, IL","(41.942214, -87.66832400000001)",41.942214,-87.668324,10353.54,10353.54,50,8,Non-CBD,70112,8764,0.1477,Impacted,Non-CBD,2
1642,2,325,3324,3358,3344,N,ASHLAND,AVE,"3344 N ASHLAND AVE, Chicago, IL","(41.942876, -87.669112)",41.942876,-87.669112,31157.82,31157.82,50,9,Non-CBD,78876,8764,0.395,Impacted,Non-CBD,2
1643,2,325,3324,3358,3330,N,ASHLAND,AVE,"3330 N ASHLAND AVE, Chicago, IL","(41.942485, -87.669101)",41.942485,-87.669101,24675.13,24675.13,50,9,Non-CBD,78876,8764,0.3128,Impacted,Non-CBD,2
1644,2,325,3337,3343,3339,N,ASHLAND,AVE,"3339 N ASHLAND AVE, Chicago, IL","(41.94268, -87.668336)",41.94268,-87.668336,5210.13,5210.13,50,3,Non-CBD,26292,8764,0.1982,Impacted,Non-CBD,2
1645,2,452,3603,3611,3605,N,ASHLAND,AVE,"3605 N ASHLAND AVE, Chicago, IL","(41.94726180000001, -87.6685942)",41.9472618,-87.6685942,8336.49,8336.49,50,5,Non-CBD,43820,8764,0.1902,Impacted,Non-CBD,2
1646,2,452,3905,3951,3941,N,ASHLAND,AVE,"3941 N ASHLAND AVE, Chicago, IL","(41.9537086, -87.6686984)",41.9537086,-87.6686984,6927.1,6927.1,50,8,Non-CBD,70112,8764,0.0988,Impacted,Non-CBD,2
1647,2,452,3905,3951,3921,N,ASHLAND,AVE,"3921 N ASHLAND AVE, Chicago, IL","(41.953142, -87.66852999999999)",41.953142,-87.66853,15016.08,15016.08,50,9,Non-CBD,78876,8764,0.1904,Impacted,Non-CBD,2
1648,2,452,3910,3948,3918,N,ASHLAND,AVE,"3918 N ASHLAND AVE, Chicago, IL","(41.95306720000001, -87.66927319999999)",41.9530672,-87.6692732,7992.58,7992.58,50,7,Non-CBD,61348,8764,0.1303,Impacted,Non-CBD,2
1649,2,452,3910,3948,3932,N,ASHLAND,AVE,"3932 N ASHLAND AVE, Chicago, IL","(41.9534779, -87.669405)",41.9534779,-87.669405,4915.87,4915.87,50,8,Non-CBD,70112,8764,0.0701,Impacted,Non-CBD,2
1650,2,462,558,562,560,W,BARRY,AVE,"560 W BARRY AVE, Chicago, IL","(41.9376697, -87.6438117)",41.9376697,-87.6438117,15414.93,15414.93,50,4,Non-CBD,22536,5634,0.684,Impacted,Non-CBD,2
1651,2,462,555,561,559,W,BARRY,AVE,"559 W BARRY AVE, Chicago, IL","(41.9376384, -87.64405119999999)",41.9376384,-87.6440512,11326.02,11326.02,50,4,Non-CBD,22536,5634,0.5026,Impacted,Non-CBD,2
1652,2,462,605,609,607,W,BARRY,AVE,"607 W BARRY AVE, Chicago, IL","(41.93788869999999, -87.6446819)",41.9378887,-87.6446819,10138.32,10138.32,50,3,Non-CBD,16902,5634,0.5998,Impacted,Non-CBD,2
1653,2,462,602,608,608,W,BARRY,AVE,"608 W BARRY AVE, Chicago, IL","(41.9380183, -87.644581)",41.9380183,-87.644581,11028.29,11028.29,50,4,Non-CBD,22536,5634,0.4894,Impacted,Non-CBD,2
1654,2,441,741,747,743,W,BARRY,AVE,"743 W BARRY AVE, Chicago, IL","(41.9378308, -87.6482492)",41.9378308,-87.6482492,15266.6,15266.6,50,3,Non-CBD,26292,8764,0.5807,Impacted,Non-CBD,2
1655,2,442,802,820,810,W,BARRY,AVE,"810 W BARRY AVE, Chicago, IL","(41.9381591, -87.6501607)",41.9381591,-87.6501607,21459.41,21459.41,50,10,Non-CBD,87640,8764,0.2449,Impacted,Non-CBD,2
1656,2,442,803,815,809,W,BARRY,AVE,"809 W BARRY AVE, Chicago, IL","(41.9381429, -87.6494735)",41.9381429,-87.6494735,15917.82,15917.82,50,7,Non-CBD,61348,8764,0.2595,Impacted,Non-CBD,2
1657,2,322,1447,1459,1453,W,BARRY,AVE,"1453 W BARRY AVE, Chicago, IL","(41.9378998, -87.66536409999999)",41.9378998,-87.6653641,11916.5,11916.5,50,7,Non-CBD,39438,5634,0.3022,Impacted,Non-CBD,2
1658,2,323,1506,1514,1510,W,BARRY,AVE,"1510 W BARRY AVE, Chicago, IL","(41.9379094, -87.66642379999999)",41.9379094,-87.6664238,11631.18,11631.18,50,6,Non-CBD,33804,5634,0.3441,Impacted,Non-CBD,2
1659,2,323,1505,1511,1507,W,BARRY,AVE,"1507 W BARRY AVE, Chicago, IL","(41.9378816, -87.66646469999999)",41.9378816,-87.6664647,10187.12,10187.12,50,5,Non-CBD,28170,5634,0.3616,Impacted,Non-CBD,2
1660,2,426,602,650,610,W,BELMONT,AVE,"610 W BELMONT AVE, Chicago, IL","(41.9402046, -87.6448701)",41.9402046,-87.6448701,39298.05,39298.05,50,10,Non-CBD,71980,7198,0.546,Impacted,Non-CBD,2
1661,2,426,602,650,638,W,BELMONT,AVE,"638 W BELMONT AVE, Chicago, IL","(41.94034, -87.645939)",41.94034,-87.645939,12305.27,12305.27,50,6,Non-CBD,43188,7198,0.2849,Impacted,Non-CBD,2
1662,2,426,603,611,607,W,BELMONT,AVE,"607 W BELMONT AVE, Chicago, IL","(41.9398809, -87.6448147)",41.9398809,-87.6448147,27453.21,27453.21,50,5,Non-CBD,41210,8242,0.6662,Impacted,Non-CBD,2
1663,2,442,749,755,751,W,BELMONT,AVE,"751 W BELMONT AVE, Chicago, IL","(41.93996250000001, -87.6486759)",41.9399625,-87.6486759,15524.13,15524.13,50,4,Non-CBD,32968,8242,0.4709,Impacted,Non-CBD,2
